url,titre,entreprise,date_publication,region,ville,contrat,experience,niveau_etude,competences_cles,skills_list,experience_cat,annee,mois
https://www.emploi.ma/offre-emploi-maroc/chef-salle-rabat-9230132,Chef de Salle - Rabat,JOB CONNECT,2026-02-26,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+1 - Bac+2 - Bac+3,Cuisine - Tourisme,"['Cuisine', 'Tourisme']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/gestionnaire-paie-agadir-9260068,Gestionnaire de Paie - Agadir,TECTRA,2026-03-10,Agadir,Agadir,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Assistanat - Gestion de la Paie - Finance - Gestion - Secrétariat - Formation - Gestion Administrative,"['Comptabilité', 'Assistanat', 'Gestion de la Paie', 'Finance', 'Gestion', 'Secrétariat', 'Formation', 'Gestion Administrative']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-commercial-marrakech-9232725,Responsable Commercial - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-02-14,Marrakech-Safi,Marrakech,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,CRM - Recouvrement - Tourisme - Suivi des Ventes - Négociation - Vente - Secteur Hôtelier,"['CRM', 'Recouvrement', 'Tourisme', 'Suivi des Ventes', 'Négociation', 'Vente', 'Secteur Hôtelier']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/assistante-direction-casablanca-9257625,Assistante de Direction - Casablanca,AFRICAWORK MAROC,2026-03-07,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Casablanca,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Administration - Support - Dossiers - Gestion Administrative - Reporting - Assistance - Archivage - Assistanat - Secrétariat,"['Administration', 'Support', 'Dossiers', 'Gestion Administrative', 'Reporting', 'Assistance', 'Archivage', 'Assistanat', 'Secrétariat']",Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/gestionnaire-stock-meknes-9213393,Gestionnaire de Stock - Meknès,SOMACOS,2026-02-03,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Meknès,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3,Gestion d'Équipe - CACES - Maintenance - Production - Qualité,"[""Gestion d'Équipe"", 'CACES', 'Maintenance', 'Production', 'Qualité']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-planning-casablanca-9236016,Responsable Planning - Casablanca,COLORADO,2026-03-06,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Planification de la Production - Qualité - Production - Maintenance - Génie Industriel,"['Planification de la Production', 'Qualité', 'Production', 'Maintenance', 'Génie Industriel']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/bim-modeleur-mep-electricite-cfo-cfa-casablanca-9272589,BIM Modeleur MEP – Électricité CFO / CFA - Casablanca,JOB CONNECT,2026-03-11,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,BIM - Architecture - REVIT,"['BIM', 'Architecture', 'REVIT']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-maintenance-casablanca-9228474,Responsable Maintenance - Casablanca,BOTTU,2026-02-12,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 5 ans et 10 ans,Bac+5 et plus,Maintenance - Production - Électromécanique - Maintenance Industrielle - Automatisme - Gestion de la Maintenance - Gestion - Qualité - Management - Mécanique Industrielle - Machines - Automatisme Industriel - Fabrication - Procédés - Management Mécanique,"['Maintenance', 'Production', 'Électromécanique', 'Maintenance Industrielle', 'Automatisme', 'Gestion de la Maintenance', 'Gestion', 'Qualité', 'Management', 'Mécanique Industrielle', 'Machines', 'Automatisme Industriel', 'Fabrication', 'Procédés', 'Management Mécanique']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-technique-dakhla-9219525,Responsable Technique - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-02-06,Marrakech-Safi,Marrakech,CDI - CDD - Intérim,Expérience entre 5 ans et 10 ans,Bac+5 et plus,Maintenance - Hygiène - Énergie - DU - Froid Climatisation - Maintenance Préventive - Qualité - Production,"['Maintenance', 'Hygiène', 'Énergie', 'DU', 'Froid Climatisation', 'Maintenance Préventive', 'Qualité', 'Production']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/ingenieure-etudes-genie-civil-chef-projets-barrage-rabat-9278628,Ingénieur(e) d’Études en Génie Civil - Chef de Projets - Barrage - Rabat,INNOV ENGINEERING CONSULTING,2026-03-18,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Dimensionnement,['Dimensionnement'],Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/reservation-manager-casablanca-9219521,Reservation Manager - Casablanca,TECTRA CASA TERTIAIRE – RECRUTEMENT,2026-03-05,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,Tourisme - Hôtellerie - Revenue Management,"['Tourisme', 'Hôtellerie', 'Revenue Management']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/commercial-terrain-assurance-hf-rabat-9240786,Commercial Terrain en Assurance (H/F) - Rabat,ASSURANCE AICH,2026-03-18,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Vente - Commercialisation - Négociation - Prospection - Prospection Terrain,"['Vente', 'Commercialisation', 'Négociation', 'Prospection', 'Prospection Terrain']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-projet-casablanca-9225009,Chargée de Projet - Casablanca,JOB CONNECT,2026-02-13,Casablanca-Mohammedia,Casablanca,CDD - Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+4 - Bac+5 et plus,Suivi Administratif - Assistanat,"['Suivi Administratif', 'Assistanat']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/chargee-paie-administration-personnel-casablanca-9275539,Chargé(e) de Paie et Administration du Personnel - Casablanca,CALLIOPE,2026-03-13,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Administration du Personnel - Communication RH - Gestion Administrative,"['Administration du Personnel', 'Communication RH', 'Gestion Administrative']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-electromecanique-mohammedia-9260410,Technicien Électromécanique - Mohammedia,TECTRA,2026-03-10,Casablanca-Mohammedia,Mohammedia,Intérim,Non spécifié,Bac+2,Qualité - Maintenance - Électromécanique - Production,"['Qualité', 'Maintenance', 'Électromécanique', 'Production']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-clientele-casablanca-9235369,Chargé de Clientéle - Casablanca,GROUPE MCE,2026-02-17,Casablanca-Mohammedia,Casablanca,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,E-Commerce,"['E', 'Commerce']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-tanger-9217973,Chargé de Portefeuille - Tanger,FONDATION ARRAWAJ,2026-02-05,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Recouvrement - Finance - Gestion,"['Comptabilité', 'Recouvrement', 'Finance', 'Gestion']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/assistante-administrative-comptable-tanger-9209500,Assistante Administrative et Comptable - Tanger,JOB CONNECT,2026-01-29,Tanger-Tétouan-Al Hoceïma,Tanger,CDI - CDD,Non spécifié,Bac+3 - Bac+4,Facturation - Dossiers - Suivi Administratif - Dossiers Administratifs - WORD - Assistanat - Documents Administratifs - Gestion du Courrier - Administration,"['Facturation', 'Dossiers', 'Suivi Administratif', 'Dossiers Administratifs', 'WORD', 'Assistanat', 'Documents Administratifs', 'Gestion du Courrier', 'Administration']",Non spécifié,2026,1
https://www.emploi.ma/offre-emploi-maroc/technicien-laboratoire-casablanca-9238828,Technicien de Laboratoire - Casablanca,COLORADO,2026-03-06,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Analyse Chimique - Analyse Physico-Chimique - Polymérisation - Procédés - Maintenance - Qualité - Viscosité - Granulométrie - Polymères - Chimie,"['Analyse Chimique', 'Analyse Physico', 'Chimique', 'Polymérisation', 'Procédés', 'Maintenance', 'Qualité', 'Viscosité', 'Granulométrie', 'Polymères', 'Chimie']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-partie-patisserie-marrakech-9232001,Chef de Partie Pâtisserie - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-02-14,Marrakech-Safi,Marrakech,CDI,Expérience entre 2 ans et 5 ans,Bac+2,Pâtisserie - Secteur Hôtelier - Cuisine - Hôtellerie - Pâtisserie,"['Pâtisserie', 'Secteur Hôtelier', 'Cuisine', 'Hôtellerie', 'Pâtisserie']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/electricien-electromecanicien-hf-casablanca-casablanca-region-9217267,Électricien Électromécanicien H/F à Casablanca - Casablanca et Région,TECTRA RECRUTEMENT MAROC,2026-02-04,Casablanca-Mohammedia,Casablanca,Intérim,Non spécifié,Bac+2 - Bac+3,[email protected] - Automatisme - Qualité - Processus - Maintenance - Lubrification - Production,"['[email protected]', 'Automatisme', 'Qualité', 'Processus', 'Maintenance', 'Lubrification', 'Production']",Non spécifié,2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-production-berrechid-bouskoura-settat-9245715,Responsable Production - Berrechid- Bouskoura- Settat,Non spécifié,2026-02-24,Casablanca-Mohammedia,Settat,CDI,Expérience entre 5 ans et 10 ans,Bac+3,Maintenance - Manufacturing - Qualité de la Production - Qualité - Procédés - Démarche Lean - DU - Lean Manufacturing - Production - Génie Mécanique - Maintenance,"['Maintenance', 'Manufacturing', 'Qualité de la Production', 'Qualité', 'Procédés', 'Démarche Lean', 'DU', 'Lean Manufacturing', 'Production', 'Génie Mécanique', 'Maintenance']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/approvisionneur-mohammedia-9005717,Approvisionneur - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/agent-tri-colis-casablanca-9281444,Agent de Tri des Colis - Casablanca,GENERAL PRIVATE INTERIM,2026-03-18,Casablanca-Mohammedia,Casablanca,CDD,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/dessinateur-projeteur-hf-ain-sebaa-9210946,Dessinateur Projeteur (H/F) - Ain Sebaa,Confidentiel,2026-01-30,Casablanca-Mohammedia,Ain Sebaa,CDD,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans",Bac+1 - Bac+2 - Bac+3,DAO - AUTOCAD - SOLIDWORKS,"['DAO', 'AUTOCAD', 'SOLIDWORKS']",Débutant,2026,1
https://www.emploi.ma/offre-emploi-maroc/superviseur-maintenance-tanger-9248183,Superviseur Maintenance - Tanger,TESCA MOROCCO,2026-03-04,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,Électromécanique - Maintenance - Maintenance Industrielle - Qualité - Électrotechnique - Électromécanique,"['Électromécanique', 'Maintenance', 'Maintenance Industrielle', 'Qualité', 'Électrotechnique', 'Électromécanique']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-executif-casablanca-9248990,Chef Exécutif - Casablanca,GROUPE MCE,2026-02-27,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Cuisine - Tourisme - Hôtellerie - Restauration,"['Cuisine', 'Tourisme', 'Hôtellerie', 'Restauration']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/support-communication-marketing-chtouka-ait-baha-9275358,Support Communication Interne - Chtouka Ait Baha,QUALITY TOMATO MOROCCO,2026-03-13,Agadir,Chtouka Ait Baha,CDD,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Veille Marketing - Digital Marketing - Marketing - Actions Marketing - Projets Marketing - Rédaction - Communication - Newsletters,"['Veille Marketing', 'Digital Marketing', 'Marketing', 'Actions Marketing', 'Projets Marketing', 'Rédaction', 'Communication', 'Newsletters']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/gestionnaire-formation-techniques-hf-meknes-9265910,Gestionnaire de Formation Techniques - H/F - Meknès,LEAR CORPORATION MEKNES,2026-03-14,Fès - Meknès,Meknès,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,Formation,['Formation'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/preparateur-laveur-casablanca-9218025,Préparateur-Laveur - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-02-05,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans,Bac - Bac+1 - Bac+2,preparateurlaveur2026 - Livraison - SAV,"['preparateurlaveur2026', 'Livraison', 'SAV']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/stagiaire-magasinier-casablanca-9272537,Stagiaire Magasinier - Casablanca,GROUPE MCE,2026-03-11,Casablanca-Mohammedia,Casablanca,Stage,Non spécifié,Bac+1 - Bac+2,Transport - Inventaire - Achats - Rangement,"['Transport', 'Inventaire', 'Achats', 'Rangement']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-administration-ventes-rabat-9220313,Chargé(e) Administration des Ventes - Rabat,JOB CONNECT,2026-02-06,Rabat-Salé-Kénitra,Rabat,CDI - CDD - Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Recouvrement - Gestion - Facturation - Finance,"['Comptabilité', 'Recouvrement', 'Gestion', 'Facturation', 'Finance']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/agent-saisie-x3-mohammedia-8996798,Agent de Saisie X3 - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Qualité - Maintenance,"['Qualité', 'Maintenance']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-salle-hf-rabat-9212659,Chef de Salle (H/F) - Rabat,JOB CONNECT,2026-01-31,Rabat-Salé-Kénitra,Rabat,CDI - CDD,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Accueil - Tourisme - Restauration,"['Accueil', 'Tourisme', 'Restauration']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/responsable-paie-administration-rh-casablanca-9279952,Responsable Paie et Administration R.H - Casablanca,SALAM GAZ,2026-03-17,Casablanca-Mohammedia,Casablanca,CDI,Expérience > 10 ans,Bac+5 et plus,Administration RH - Bilan Social - Indicateurs RH - Formation - Administration du Personnel - Administration RH,"['Administration RH', 'Bilan Social', 'Indicateurs RH', 'Formation', 'Administration du Personnel', 'Administration RH']",Senior (>10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/formateur-mohammedia-9007107,Formateur - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/aide-gerant-station-service-beni-mellal-9281345,Aide Gérant de Station-Service - Béni Mellal,Non spécifié,2026-03-18,Béni Mellal-Khénifra,Service - Béni Mellal,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+3,Gestion - Stocks - Prospection - Recouvrement - Finance - Comptabilité - Gestion,"['Gestion', 'Stocks', 'Prospection', 'Recouvrement', 'Finance', 'Comptabilité', 'Gestion']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-responsable-qualite-meknes-9219489,Chef / Responsable Qualité - Meknès,SOMACOS,2026-02-06,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Meknès,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Management QHSE - Plasturgie - QHSE - Injection - Processus - Process Industriels - Chimie - Qualité - Amélioration Continue - Maintenance - Management de la Qualité - Métrologie - Management QHSE - Extrusion - Process - Génie Industriel,"['Management QHSE', 'Plasturgie', 'QHSE', 'Injection', 'Processus', 'Process Industriels', 'Chimie', 'Qualité', 'Amélioration Continue', 'Maintenance', 'Management de la Qualité', 'Métrologie', 'Management QHSE', 'Extrusion', 'Process', 'Génie Industriel']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/credit-client-senior-bouskoura-9273820,Crédit Client Senior - Bouskoura,SEPALUMIC,2026-03-12,Casablanca-Mohammedia,Bouskoura,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Encours Clients - Gestion - Recouvrement - Comptabilité - Finance,"['Encours Clients', 'Gestion', 'Recouvrement', 'Comptabilité', 'Finance']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/coordinateurtrice-examens-cambridge-casablanca-9260226,Coordinateur(trice) Examens Cambridge - Casablanca,CALLIOPE,2026-03-10,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Réception - Gestion Administrative - Secrétariat - Administration - Assistanat - Réception,"['Réception', 'Gestion Administrative', 'Secrétariat', 'Administration', 'Assistanat', 'Réception']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chauffeur-president-casablanca-hay-hassani-9236660,Chauffeur Président - Casablanca Hay Hassani,SAINT GOBAIN MAROC,2026-02-18,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3,Chauffeur - Transport - Sécurité Routière - Sécurité - Entretien,"['Chauffeur', 'Transport', 'Sécurité Routière', 'Sécurité', 'Entretien']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/comptable-confirme-mohammedia-9017591,Comptable Confirmé - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/vendeur-itinerant-pdr-casablanca-9218010,Vendeur Itinérant PDR - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-02-05,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans,Bac+3,vendeurintinerantpdr2026 - Vente,"['vendeurintinerantpdr2026', 'Vente']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/controleur-gestion-casablanca-ain-sebaa-9248791,Contrôleur de Gestion - Casablanca - Ain Sebaa,TECTRA AGENCE AIN SBAA,2026-02-27,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité - Finance - Suivi Budgétaire - Comptabilité Analytique - Analyse Financière - Gestion,"['Comptabilité', 'Finance', 'Suivi Budgétaire', 'Comptabilité Analytique', 'Analyse Financière', 'Gestion']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-maintenance-mohammedia-8994073,Responsable Maintenance - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Production - Gestion de Maintenance Assistée par Ordinateur - Maintenance Corrective - Maintenance - Maintenance Préventive - Qualité,"['Production', 'Gestion de Maintenance Assistée par Ordinateur', 'Maintenance Corrective', 'Maintenance', 'Maintenance Préventive', 'Qualité']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/ingenieure-etudes-genie-civil-chef-projets-ouvrages-art-rabat-9257826,Ingénieur(e) D’Études en Génie Civil-Chef de Projets-Ouvrages D'Art - Rabat,INNOV ENGINEERING CONSULTING,2026-03-14,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 5 ans et 10 ans,Bac+5 et plus,Dimensionnement,['Dimensionnement'],Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-projet-industriel-secteur-automobile-tanger-9248185,Chef de Projet Industriel - Secteur Automobile - Tanger,TESCA MOROCCO,2026-03-04,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Expérience entre 2 ans et 5 ans,Bac+5 et plus,Injection - Maintenance - Processus - Qualité - Process - Industrialisation - Confection,"['Injection', 'Maintenance', 'Processus', 'Qualité', 'Process', 'Industrialisation', 'Confection']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-medicale-marrakech-9241151,Assistante Médicale - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-02-21,Marrakech-Safi,Marrakech,Intérim,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Gestion Administrative - Dossiers - Facturation - Assistanat,"['Gestion Administrative', 'Dossiers', 'Facturation', 'Assistanat']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-tpe-casablanca-9254050,Chargé de Portefeuille TPE - Casablanca,FONDATION ARRAWAJ,2026-03-05,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Prospection - Accompagnement - Vente - Comptabilité - Sécurisation - Techniques de Vente - Financement - Analyse Financière - Montage - Finance - Développement Commercial - Négociation - Gestion - Microfinance - Recouvrement,"['Prospection', 'Accompagnement', 'Vente', 'Comptabilité', 'Sécurisation', 'Techniques de Vente', 'Financement', 'Analyse Financière', 'Montage', 'Finance', 'Développement Commercial', 'Négociation', 'Gestion', 'Microfinance', 'Recouvrement']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-hotesse-accueil-casablanca-9232285,Assistante/ Hôtesse d'Accueil - Casablanca,DEKRA SERVICES,2026-02-14,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans,Bac+3,Assistanat - Secrétariat,"['Assistanat', 'Secrétariat']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/responsable-qualite-mohammedia-8994048,Responsable Qualité - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Processus - Amélioration Continue - Production - SMQ - Industrie - Qualité - Management de la Qualité,"['Processus', 'Amélioration Continue', 'Production', 'SMQ', 'Industrie', 'Qualité', 'Management de la Qualité']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/agent-methodes-mohammedia-9140146,Agent de Méthodes - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/controleur-financier-chtouka-ait-baha-9264328,Contrôleur Financier - Chtouka Ait Baha,QUALITY TOMATO MOROCCO,2026-03-14,Agadir,Chtouka Ait Baha,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,CAPEX - Gestion - Finance - Suivi Budgétaire - Fiscalité - Comptabilité Générale - Comptabilité Analytique - Comptabilité,"['CAPEX', 'Gestion', 'Finance', 'Suivi Budgétaire', 'Fiscalité', 'Comptabilité Générale', 'Comptabilité Analytique', 'Comptabilité']",Junior (2-5 ans),2026,3
